id,dt,age,platform,state_id,monthly_cost,commission_rate,gender,session_time,membership_level,household_income,has_sale
1734,2023-01-03,22,desktop,2,113.36,0.1,F,2165,Bronze,15728.75,1
1877,2023-02-04,41,desktop,4,58.64,0.1,F,613,Bronze,28346.31,1
5927,2023-02-07,34,desktop,13,165.38,0.1,M,1277,Silver,22078.4,1
7055,2023-01-11,42,mobile,1,175.8,0.1,F,1358,Bronze,60978.83,0
6362,2023-01-28,37,mobile,36,169.92,0.1,F,199,Bronze,24634.99,0
6238,2023-02-03,38,desktop,36,167.59,0.1,F,1948,Bronze,22618.87,1
5606,2023-01-14,25,mobile,5,178.75,0.1,M,2743,Silver,10000.0,0
9316,2023-02-04,27,mobile,49,173.1,0.1,M,399,Platinum,24466.93,0
567,2023-01-11,32,desktop,24,108.15,0.1,M,2386,Silver,15486.31,1
5725,2023-01-30,18,mobile,36,161.15,0.1,M,2150,Silver,25110.13,0
3547,2023-01-08,36,mobile,38,147.63,0.1,M,1674,,10243.97,0
3386,2023-01-09,49,mobile,36,189.19,0.1,F,3312,Bronze,54100.07,0
6232,2023-01-28,40,mobile,12,194.7,0.1,F,2448,Bronze,12608.06,1
1768,2023-01-11,40,mobile,42,157.69,0.1,M,2971,Silver,20392.18,1
731,2023-01-08,38,mobile,20,218.88,0.1,F,1453,Bronze,15507.54,0
4360,2023-01-04,42,mobile,13,184.68,0.1,F,1812,,31116.22,0
9034,2023-02-14,19,desktop,36,158.74,0.1,M,2047,Platinum,20312.11,1
9614,2023-02-07,28,mobile,1,178.88,0.1,F,3063,Bronze,31487.12,0
1238,2023-01-20,32,mobile,13,101.9,0.1,M,685,Silver,20432.86,0
443,2023-01-01,21,mobile,49,134.82,0.1,F,2412,Silver,21317.2,0
349,2023-01-06,33,mobile,28,151.32,0.1,M,1222,Silver,78126.73,0
6033,2023-01-20,38,desktop,18,178.92,0.1,F,1440,Bronze,14350.45,0
6403,2023-01-22,49,mobile,25,168.97,0.1,F,291,Silver,10000.0,0
7766,2023-01-18,21,mobile,36,169.94,0.1,M,1138,Bronze,23958.32,0
3523,2023-02-07,20,mobile,36,196.53,0.1,M,2466,,37485.71,0
1055,2023-01-27,36,,40,55.64,0.1,M,3219,Bronze,21771.64,0
6713,2023-02-09,44,desktop,13,169.9,0.1,F,3428,Silver,13298.89,0
5053,2023-01-20,43,,20,165.64,0.1,M,650,Silver,11397.87,0
7925,2023-01-11,48,desktop,17,179.55,0.1,F,2088,Bronze,29675.64,0
4753,2023-01-05,52,desktop,44,234.27,0.1,F,495,Silver,26779.51,0
6990,2023-01-05,44,mobile,49,162.26,0.1,M,2584,Bronze,35029.54,0
1916,2023-01-24,18,mobile,13,92.5,0.1,M,2824,Silver,18152.56,0
966,2023-01-13,22,desktop,13,150.15,0.1,M,1831,Bronze,22779.31,0
8993,2023-01-24,47,mobile,13,198.76,0.1,F,2251,Silver,13308.23,0
8986,2023-02-15,18,mobile,12,174.03,0.1,M,393,Bronze,21484.43,0
7880,2023-02-07,18,mobile,3,182.56,0.1,M,225,Bronze,13487.86,0
9142,2023-01-08,20,desktop,22,189.68,0.1,M,3085,Bronze,29911.58,0
1604,2023-01-03,37,desktop,49,73.72,0.1,M,1343,Silver,26736.91,0
9521,2023-01-21,37,mobile,12,196.06,0.1,M,1089,Platinum,14983.45,0
1426,2023-01-16,24,mobile,13,133.81,0.1,M,1117,Silver,17457.63,0
627,2023-01-25,43,desktop,36,30.0,0.1,F,2421,Bronze,25922.08,1
3496,2023-02-08,33,mobile,28,149.16,0.1,M,1298,Silver,10567.95,1
6799,2023-02-15,31,desktop,50,183.35,0.1,F,1692,Silver,12492.58,1
7222,2023-02-06,30,mobile,19,182.02,0.1,M,137,Silver,30966.26,0
5807,2023-02-08,18,mobile,44,217.2,0.1,M,617,Bronze,40068.78,0
77,2023-02-03,34,mobile,13,168.27,0.1,F,3038,Silver,20791.87,0
1235,2023-01-15,45,desktop,0,100.02,0.1,F,3556,,15569.98,0
7491,2023-01-09,47,desktop,12,185.73,0.1,F,2776,Silver,23880.38,0
1420,2023-02-11,32,mobile,36,70.09,0.1,M,2674,,37277.08,1
1664,2023-01-14,18,desktop,14,173.27,0.1,M,1964,Bronze,27117.42,0
4022,2023-01-30,41,mobile,49,166.33,0.1,M,1126,,24370.3,0
3722,2023-02-06,25,mobile,12,174.53,0.1,M,3112,Silver,20646.12,0
5919,2023-01-23,34,mobile,12,155.99,0.1,F,669,Gold,22374.17,1
2811,2023-01-28,47,desktop,12,95.93,0.1,F,2904,Bronze,16895.51,0
1207,2023-01-28,27,desktop,25,61.11,0.1,M,2855,Bronze,42918.48,1
324,2023-02-12,50,mobile,13,57.3,0.1,M,1061,Bronze,12798.33,0
5874,2023-01-07,36,mobile,6,187.35,0.1,F,245,Silver,15491.06,0
2690,2023-01-31,30,mobile,13,109.34,0.1,M,2732,Bronze,14581.5,0
7965,2023-02-12,22,desktop,31,156.41,0.1,M,588,Silver,14429.38,0
5847,2023-01-10,36,desktop,13,186.76,0.1,M,3505,Gold,11913.38,0
8795,2023-02-06,44,mobile,37,188.89,0.1,M,1300,Silver,25718.25,0
44,2023-01-29,25,mobile,5,123.24,0.1,M,3451,Bronze,22399.81,0
7996,2023-01-20,31,mobile,49,198.87,0.1,M,1369,Bronze,32599.82,0
1908,2023-02-04,27,mobile,31,160.82,0.1,F,892,,62114.12,0
2055,2023-02-03,38,mobile,36,39.42,0.1,F,2694,Silver,13900.65,0
1371,2023-01-01,18,mobile,28,106.86,0.1,M,713,Gold,14673.91,0
8064,2023-01-29,30,mobile,13,172.18,0.1,M,721,Silver,25405.75,0
1264,2023-01-22,37,desktop,27,152.55,0.1,M,3007,Bronze,27668.17,1
786,2023-02-15,41,mobile,12,136.91,0.1,F,1721,Bronze,20216.99,1
7855,2023-01-10,41,desktop,1,218.13,0.1,M,1239,,19923.79,0
4679,2023-02-07,31,desktop,36,200.05,0.1,M,2894,Bronze,18203.06,0
3669,2023-01-21,31,mobile,19,181.32,0.1,M,1561,Gold,23610.34,0
794,2023-01-23,43,mobile,11,68.4,0.1,M,2996,Silver,13208.26,1
1957,2023-01-23,37,desktop,36,120.99,0.1,M,1501,Bronze,16867.89,1
1644,2023-02-08,43,mobile,16,124.3,0.1,F,3204,Bronze,36290.42,0
9264,2023-02-15,29,mobile,13,219.0,0.1,F,3095,Bronze,40428.76,0
941,2023-01-20,31,mobile,12,82.47,0.1,F,294,Gold,19908.62,1
5817,2023-01-28,51,mobile,42,157.45,0.1,M,2672,Bronze,17461.17,0
7548,2023-01-25,33,,4,183.07,0.1,M,2650,Silver,10000.0,1
4870,2023-01-16,27,desktop,38,169.37,0.1,M,396,Bronze,14116.37,0
8823,2023-01-07,36,,13,198.12,0.1,F,3507,Bronze,18481.68,0
8473,2023-01-04,31,desktop,49,193.63,0.1,M,2628,Bronze,23308.96,1
955,2023-02-02,30,mobile,12,128.94,0.1,M,1277,Bronze,11371.08,1
5227,2023-01-12,48,desktop,13,189.64,0.1,M,2396,Silver,13876.96,0
508,2023-02-05,33,mobile,4,121.85,0.1,M,1156,Bronze,51167.9,0
5318,2023-02-02,27,mobile,13,167.95,0.1,F,2356,Bronze,20769.68,0
422,2023-01-31,32,desktop,50,172.19,0.1,M,1606,Silver,10000.0,1
4922,2023-01-27,39,mobile,45,254.06,0.1,F,1967,Platinum,30534.12,0
8949,2023-01-20,19,mobile,36,184.17,0.1,M,322,Silver,10000.0,0
5001,2023-01-28,29,desktop,13,202.41,0.1,M,2693,Platinum,14055.89,0
4673,2023-02-04,30,mobile,12,154.97,0.1,M,2946,Silver,28150.2,1
1523,2023-01-17,38,mobile,26,52.67,0.1,M,3568,,14932.7,1
134,2023-01-17,23,desktop,13,83.16,0.1,M,1435,,50141.58,0
8962,2023-02-03,34,mobile,23,177.34,0.1,F,2887,Bronze,30155.43,0
3291,2023-02-07,34,desktop,15,198.6,0.1,F,568,Bronze,28432.48,1
2171,2023-02-03,44,mobile,7,214.14,0.1,M,2276,,28405.81,0
6155,2023-01-31,37,mobile,13,218.61,0.1,F,878,Bronze,24683.09,0
6650,2023-01-08,25,mobile,45,201.87,0.1,F,2134,Bronze,11555.04,0
9203,2023-01-19,39,desktop,18,191.56,0.1,F,3301,Bronze,30212.13,0
7193,2023-02-09,37,mobile,31,199.43,0.1,M,506,Silver,14512.78,0
7735,2023-01-19,52,mobile,3,226.66,0.1,M,3331,Silver,14931.41,0
3642,2023-01-23,51,mobile,9,163.8,0.1,F,1451,Bronze,10000.0,0
7916,2023-01-12,39,desktop,47,193.07,0.1,M,1407,Silver,15600.84,0
8214,2023-01-30,33,desktop,36,182.47,0.1,F,347,Silver,19045.94,0
6450,2023-01-05,34,mobile,10,175.31,0.1,F,2409,Bronze,21537.22,0
9076,2023-01-04,25,mobile,12,228.74,0.1,M,3480,Silver,38179.61,0
4894,2023-02-11,34,mobile,12,139.11,0.1,M,2042,Bronze,15376.69,1
3761,2023-01-16,45,mobile,13,197.97,0.1,M,2081,Bronze,25521.31,0
8917,2023-01-19,29,desktop,36,163.03,0.1,F,257,Bronze,31593.35,0
2641,2023-01-23,37,mobile,36,98.24,0.1,M,1481,Bronze,19313.41,0
494,2023-01-16,30,desktop,13,108.68,0.1,F,1881,Platinum,18574.6,1
4408,2023-02-06,39,desktop,24,149.07,0.1,F,2171,Bronze,20896.62,1
6741,2023-01-18,26,mobile,12,179.14,0.1,M,2922,Silver,24358.21,0
8314,2023-01-13,45,mobile,6,165.11,0.1,M,1837,Platinum,19647.06,0
2107,2023-02-06,33,desktop,36,130.16,0.1,F,2431,Gold,25919.08,1
3296,2023-01-08,38,mobile,13,160.63,0.1,F,2340,Bronze,22805.95,0
6239,2023-01-13,19,mobile,13,161.15,0.1,M,2833,Bronze,42115.34,0
553,2023-01-23,45,desktop,15,118.77,0.1,F,333,Bronze,13829.66,1
3733,2023-01-14,39,desktop,12,184.48,0.1,M,624,Bronze,18549.23,1
3144,2023-01-22,55,mobile,12,115.91,0.1,M,2998,,54396.34,0
2991,2023-01-13,28,mobile,7,80.68,0.1,F,120,Platinum,17425.73,0
488,2023-01-03,22,mobile,47,132.46,0.1,F,2873,Silver,17670.29,0
8619,2023-01-12,21,mobile,12,163.4,0.1,F,706,Silver,31152.0,0
317,2023-01-01,31,mobile,13,41.98,0.1,F,888,Gold,15587.47,0
6218,2023-01-19,60,,12,170.42,0.1,F,1560,Bronze,14997.93,0
6175,2023-01-29,26,mobile,13,159.72,0.1,F,1809,Silver,17230.68,0
6046,2023-01-30,27,mobile,12,176.48,0.1,F,771,,20809.65,0
876,2023-01-22,28,desktop,15,73.76,0.1,F,376,Silver,24503.64,0
9691,2023-02-03,42,desktop,19,196.25,0.1,F,703,Silver,22154.78,0
6604,2023-02-05,34,desktop,13,192.04,0.1,M,2103,Silver,19214.27,1
268,2023-01-15,28,mobile,28,186.31,0.1,M,897,,44367.17,0
3764,2023-02-09,29,mobile,49,183.06,0.1,F,3134,Gold,10000.0,0
4682,2023-01-11,27,mobile,24,174.65,0.1,M,1674,Bronze,22791.31,0
7615,2023-02-07,45,desktop,13,181.27,0.1,M,2975,Bronze,13213.6,0
6928,2023-01-16,28,mobile,36,186.42,0.1,M,2130,Silver,15932.14,0
1087,2023-02-15,43,mobile,4,153.99,0.1,F,427,Bronze,19872.83,0
2235,2023-01-28,18,mobile,20,108.35,0.1,M,1026,Bronze,17778.14,0
8493,2023-02-06,37,mobile,38,192.61,0.1,M,2462,Bronze,15119.01,0
1588,2023-01-13,38,mobile,3,152.12,0.1,F,985,Silver,29440.32,1
1333,2023-02-09,26,mobile,49,89.16,0.1,M,2589,,13459.01,0
1519,2023-02-09,32,desktop,13,144.86,0.1,M,2959,Silver,23890.13,0
9728,2023-01-01,29,desktop,24,209.07,0.1,F,2295,Gold,26492.73,1
4719,2023-01-13,38,mobile,2,180.63,0.1,M,991,Gold,48421.68,0
3624,2023-02-02,36,mobile,10,147.97,0.1,F,3209,Bronze,24021.57,0
6968,2023-01-28,36,desktop,13,192.56,0.1,F,3482,Bronze,10000.0,0
676,2023-02-02,31,desktop,35,105.6,0.1,M,2871,Gold,27714.43,1
3506,2023-01-08,47,desktop,49,227.88,0.1,F,2000,Silver,45030.54,0
5959,2023-01-06,39,desktop,22,194.32,0.1,M,1187,Bronze,16771.15,1
4656,2023-01-02,53,mobile,36,165.53,0.1,F,2256,Bronze,19887.3,0
5082,2023-01-22,39,mobile,50,182.42,0.1,M,3299,Silver,21896.79,0
6977,2023-01-05,49,desktop,15,213.5,0.1,F,1737,Bronze,10000.0,0
8312,2023-01-21,29,mobile,21,168.5,0.1,F,1652,,25253.44,0
4726,2023-02-14,22,mobile,12,174.61,0.1,F,915,Gold,30365.77,0
1981,2023-01-03,24,mobile,49,130.49,0.1,M,3104,Silver,20963.32,0
1370,2023-01-19,26,mobile,35,154.17,0.1,M,2205,Silver,68958.33,1
802,2023-01-25,29,mobile,33,130.04,0.1,M,1030,,10563.0,0
6071,2023-02-11,35,mobile,13,187.83,0.1,M,3382,Silver,25564.17,0
64,2023-01-23,32,desktop,12,73.79,0.1,M,147,Bronze,13039.92,0
756,2023-02-03,34,desktop,45,82.62,0.1,M,628,Gold,12122.45,0
9248,2023-01-12,37,mobile,36,172.96,0.1,M,2643,Silver,42426.71,0
3350,2023-02-01,33,mobile,21,177.91,0.1,F,1089,,30727.28,0
5055,2023-01-30,40,mobile,13,195.74,0.1,F,445,Bronze,30821.85,0
6474,2023-01-25,33,mobile,38,189.69,0.1,M,544,Silver,10335.24,0
1020,2023-02-04,43,mobile,36,164.68,0.1,F,2501,Silver,56826.77,0
8155,2023-01-21,31,mobile,49,194.35,0.1,M,1651,,19541.36,0
2064,2023-02-08,39,mobile,36,98.15,0.1,F,2474,Bronze,24689.61,0
8097,2023-01-27,39,mobile,49,174.57,0.1,M,1291,Bronze,15124.6,0
3264,2023-02-07,36,,49,140.81,0.1,F,2848,Gold,12097.24,1
6622,2023-01-14,31,desktop,28,153.77,0.1,M,1709,Silver,27905.83,1
6319,2023-02-04,41,desktop,12,152.7,0.1,M,1249,Gold,15572.25,1
2581,2023-01-26,47,mobile,13,230.05,0.1,M,2346,Platinum,22692.35,0
7258,2023-01-01,43,desktop,13,165.5,0.1,F,883,Bronze,22643.09,0
937,2023-01-25,52,mobile,13,148.72,0.1,M,1162,Gold,21989.7,1
9274,2023-02-12,40,mobile,23,169.71,0.1,M,1157,Bronze,45579.03,0
8451,2023-01-30,42,desktop,36,180.54,0.1,M,2122,Silver,36569.91,0
1995,2023-01-22,28,mobile,13,76.11,0.1,M,3295,Bronze,11386.71,0
3657,2023-01-27,36,desktop,47,192.12,0.1,M,333,Gold,15732.13,1
3586,2023-01-04,37,mobile,37,196.73,0.1,F,526,Silver,10000.0,1
4822,2023-02-11,24,,8,232.85,0.1,F,1480,Gold,41406.19,0
952,2023-01-17,34,,49,138.68,0.1,M,505,Bronze,17637.73,1
6212,2023-02-11,30,mobile,5,158.96,0.1,F,165,Bronze,23848.51,0
5525,2023-02-14,49,mobile,49,178.61,0.1,F,1761,Bronze,15454.38,0
8223,2023-01-15,26,,13,152.37,0.1,M,898,Silver,10000.0,0
2067,2023-01-04,40,mobile,13,214.77,0.1,F,2218,Gold,55940.72,0
4770,2023-02-10,39,desktop,13,186.02,0.1,F,1674,Bronze,15461.99,0
5479,2023-01-13,45,mobile,12,177.11,0.1,M,1949,Silver,46960.24,1
3298,2023-02-01,46,mobile,49,144.34,0.1,F,1652,Gold,10000.0,0
5375,2023-01-06,46,desktop,30,177.71,0.1,F,2778,Bronze,11713.01,0
6305,2023-01-22,33,mobile,36,168.22,0.1,M,657,Silver,24350.9,0
94,2023-02-08,35,,36,173.01,0.1,F,2103,Platinum,34351.37,0
3140,2023-01-08,18,mobile,11,152.06,0.1,M,1023,Bronze,30096.06,0
9233,2023-01-08,36,mobile,48,155.37,0.1,F,3411,Bronze,22998.35,0
545,2023-02-11,36,mobile,49,159.42,0.1,M,3091,Bronze,12085.0,0
6352,2023-01-19,44,,31,207.12,0.1,F,2154,Silver,30355.22,0
5914,2023-01-01,50,mobile,36,178.19,0.1,F,3538,,33195.28,0
3611,2023-02-13,40,mobile,36,198.88,0.1,F,468,Bronze,11842.31,0
1022,2023-01-22,41,desktop,32,117.92,0.1,F,263,Bronze,16880.35,0
3356,2023-02-01,44,mobile,13,183.35,0.1,M,3244,Silver,15291.26,0
8365,2023-02-14,21,desktop,25,162.52,0.1,M,2972,Silver,50223.59,0
172,2023-01-10,28,desktop,5,82.84,0.1,M,3179,Platinum,23697.73,0
759,2023-02-03,18,mobile,13,130.19,0.1,M,2117,Silver,12488.79,0
9120,2023-01-13,32,mobile,6,188.68,0.1,M,938,Silver,25990.66,0
4583,2023-02-01,32,mobile,13,152.57,0.1,M,2888,Bronze,20362.92,0
4576,2023-02-06,24,mobile,36,186.73,0.1,M,1030,Silver,20270.23,0
9594,2023-01-22,24,mobile,12,150.83,0.1,M,719,Gold,20689.33,0
1074,2023-02-02,26,mobile,12,175.03,0.1,F,1403,Bronze,16140.13,0
9627,2023-01-28,36,,13,129.95,0.1,M,3354,Bronze,18548.88,0
7853,2023-02-01,30,desktop,13,176.37,0.1,M,1880,Bronze,16963.45,0
7334,2023-01-18,44,desktop,41,178.48,0.1,M,2072,Gold,13200.64,0
2883,2023-01-22,20,mobile,49,45.29,0.1,M,2824,Silver,19142.92,0
8858,2023-01-31,44,mobile,27,230.51,0.1,F,1148,Platinum,30209.77,0
9093,2023-01-04,21,mobile,27,130.09,0.1,M,2704,Bronze,22418.92,0
7802,2023-01-21,39,desktop,21,199.94,0.1,M,731,Bronze,17972.88,0
7547,2023-02-04,29,mobile,13,150.82,0.1,M,72,Gold,48296.6,0
1083,2023-01-12,22,desktop,12,68.46,0.1,M,3158,Bronze,28013.57,1
9628,2023-02-06,25,mobile,32,210.53,0.1,F,2314,Bronze,14287.56,0
6579,2023-01-15,27,,31,198.47,0.1,F,3296,Gold,14754.35,0
7576,2023-01-19,27,mobile,48,192.23,0.1,M,3134,Silver,16497.45,0
5357,2023-02-12,34,mobile,13,159.65,0.1,F,60,,50844.51,0
8424,2023-01-03,38,mobile,1,203.2,0.1,M,945,,10000.0,0
394,2023-02-08,30,mobile,43,186.32,0.1,M,926,Bronze,15085.47,1
2416,2023-02-13,31,mobile,4,93.37,0.1,M,349,Bronze,72149.68,1
1895,2023-02-14,29,,10,39.74,0.1,F,330,,27306.61,1
8120,2023-02-09,45,mobile,13,170.15,0.1,F,3440,Silver,31984.9,0
7792,2023-01-28,29,,13,196.47,0.1,M,3162,,27979.88,0
3633,2023-01-06,24,mobile,36,195.87,0.1,M,3293,Gold,10000.0,0
4757,2023-02-06,18,mobile,13,156.47,0.1,M,1803,Bronze,17975.21,0
2901,2023-02-05,44,desktop,3,101.13,0.1,F,3165,Bronze,25583.0,0
8308,2023-02-09,36,mobile,13,169.46,0.1,M,1796,Bronze,38229.47,0
7099,2023-01-09,20,mobile,10,184.37,0.1,M,2951,Bronze,24319.26,0
8997,2023-02-12,18,desktop,6,180.29,0.1,M,1784,,20787.65,0
566,2023-01-24,25,mobile,49,139.64,0.1,M,1173,Silver,15077.59,0
9417,2023-02-14,30,mobile,2,155.15,0.1,M,1987,Silver,23401.03,0
8608,2023-01-17,35,desktop,12,138.15,0.1,M,2178,Silver,24964.88,1
6822,2023-02-03,39,mobile,12,155.0,0.1,F,186,Gold,25406.02,0
1186,2023-02-09,44,mobile,13,30.0,0.1,M,1928,Silver,20091.07,0
6464,2023-01-28,29,mobile,49,167.58,0.1,M,36,,26107.11,0
999,2023-02-02,40,mobile,13,102.67,0.1,F,907,Gold,16043.63,0
1507,2023-01-08,18,mobile,38,126.49,0.1,M,3330,Silver,10000.0,0
2769,2023-01-30,41,desktop,13,100.54,0.1,M,2721,Bronze,24574.58,0
2144,2023-01-01,34,mobile,17,136.26,0.1,F,2292,Silver,28297.0,0
3284,2023-01-23,39,mobile,5,189.05,0.1,F,249,Bronze,32064.91,0
8877,2023-01-15,29,desktop,12,180.79,0.1,M,562,Silver,24768.97,1
938,2023-01-26,18,desktop,12,108.44,0.1,M,1453,Bronze,13994.49,1
5822,2023-01-24,34,mobile,14,146.86,0.1,F,2168,Silver,18534.68,1
1923,2023-02-03,39,mobile,12,107.81,0.1,F,2787,Gold,11685.88,0
9658,2023-01-29,18,mobile,13,186.27,0.1,M,3147,Bronze,35766.91,0
71,2023-01-04,46,desktop,49,107.97,0.1,F,1523,Bronze,28984.5,1
3594,2023-02-06,25,mobile,13,172.02,0.1,M,2972,Platinum,18414.27,0
5085,2023-02-06,38,,38,200.72,0.1,F,2758,Bronze,15427.53,0
4828,2023-01-07,31,mobile,42,119.22,0.1,M,78,Bronze,19069.48,0
4875,2023-01-17,44,mobile,12,148.7,0.1,M,2109,Bronze,18096.31,0
6388,2023-01-25,33,desktop,18,140.06,0.1,M,698,Bronze,30790.49,0
630,2023-01-20,29,mobile,12,152.19,0.1,F,3386,Bronze,31662.8,0
2418,2023-01-13,39,desktop,12,107.01,0.1,M,2720,,17037.33,1
4196,2023-01-03,45,mobile,22,186.46,0.1,F,1876,,35177.43,0
5845,2023-02-15,38,mobile,38,197.09,0.1,M,1063,Bronze,18048.15,1
6017,2023-01-22,37,,36,187.29,0.1,F,1731,Silver,23212.37,0
5824,2023-01-26,18,mobile,42,173.78,0.1,M,1996,Silver,21148.64,0
6969,2023-01-09,24,mobile,25,185.83,0.1,M,3312,Silver,21601.48,0
2809,2023-02-12,31,mobile,13,115.91,0.1,M,2384,Silver,15333.48,0
6382,2023-01-19,57,mobile,36,208.88,0.1,F,925,Bronze,25526.88,0
1788,2023-01-05,24,desktop,12,116.17,0.1,M,953,Silver,23300.58,0
9063,2023-02-02,44,desktop,12,198.52,0.1,F,2621,Bronze,12025.02,0
7426,2023-01-04,32,,28,204.95,0.1,F,1255,,32494.26,0
5528,2023-02-03,46,desktop,37,162.55,0.1,M,1171,Bronze,16107.09,0
7712,2023-02-04,26,mobile,1,157.21,0.1,M,1813,Bronze,28715.83,0
8067,2023-02-02,39,mobile,12,190.43,0.1,M,3130,Gold,27531.01,0
2571,2023-02-08,21,mobile,16,143.95,0.1,M,824,Bronze,16581.22,0
8999,2023-01-25,26,mobile,36,207.54,0.1,M,2988,Silver,18238.5,0
4486,2023-02-01,44,desktop,22,180.3,0.1,F,710,Silver,10000.0,0
5580,2023-02-01,40,mobile,36,153.08,0.1,M,2711,,19718.11,0
409,2023-01-04,30,desktop,31,134.35,0.1,M,3316,Gold,11231.15,1
2608,2023-01-16,58,mobile,44,118.56,0.1,F,3538,Silver,24350.76,0
7487,2023-02-02,57,desktop,13,193.28,0.1,F,741,Silver,24963.73,1
741,2023-02-07,33,mobile,4,140.11,0.1,F,1080,Gold,30942.62,1
992,2023-01-18,32,desktop,13,102.19,0.1,F,338,Silver,28051.28,1
6631,2023-01-24,41,mobile,17,195.86,0.1,F,1495,Silver,48698.32,1
1395,2023-02-11,38,desktop,49,208.85,0.1,M,2202,Silver,10000.0,0
2656,2023-01-19,20,,12,143.07,0.1,M,1830,Bronze,21131.26,0
2162,2023-02-03,33,mobile,36,118.28,0.1,M,1600,Bronze,24562.66,0
2844,2023-01-11,39,mobile,43,130.3,0.1,F,1338,Silver,17444.3,1
6185,2023-02-14,43,mobile,49,200.02,0.1,F,380,Bronze,16378.29,0
7539,2023-01-03,50,mobile,32,158.48,0.1,F,2611,,89759.73,1
2715,2023-02-14,44,desktop,12,95.85,0.1,F,1901,Silver,29856.65,1
2137,2023-01-17,45,,36,148.56,0.1,F,2136,Bronze,13824.7,0
5193,2023-01-23,21,mobile,12,163.94,0.1,M,1643,Silver,10000.0,1
3638,2023-02-05,29,desktop,45,185.88,0.1,M,1712,Gold,13203.94,0
492,2023-01-11,26,mobile,29,138.5,0.1,M,837,Bronze,25415.24,0
9825,2023-02-02,32,desktop,47,195.29,0.1,M,1921,,14894.32,0
7586,2023-01-31,44,mobile,13,192.38,0.1,M,2594,Platinum,17722.92,0
7992,2023-02-14,36,mobile,12,132.59,0.1,M,1758,Bronze,21711.06,1
7525,2023-02-11,33,desktop,23,230.02,0.1,F,1569,Gold,26222.52,0
7919,2023-01-04,36,,44,172.29,0.1,F,2558,,14464.79,1
6230,2023-01-01,32,mobile,49,211.68,0.1,M,3105,Gold,22407.09,0
3415,2023-01-06,49,mobile,2,194.25,0.1,M,2318,Silver,21345.63,0
1150,2023-02-11,35,desktop,36,93.49,0.1,M,3113,Gold,18976.51,0
7536,2023-01-22,25,mobile,49,155.56,0.1,M,3099,Silver,17279.78,0
5839,2023-01-16,37,mobile,0,186.31,0.1,F,2486,Silver,11550.64,0
2692,2023-01-26,39,desktop,27,112.37,0.1,F,195,Bronze,22184.61,0
7083,2023-02-13,26,,12,201.08,0.1,M,1528,Bronze,60717.52,0
6699,2023-01-19,30,mobile,13,179.91,0.1,M,349,,15156.05,0
1097,2023-01-12,39,,1,130.02,0.1,F,900,Silver,10935.71,0
267,2023-01-26,19,mobile,13,93.35,0.1,M,170,Bronze,12880.52,0
6711,2023-02-03,32,mobile,36,175.86,0.1,M,1893,Silver,15746.95,0
332,2023-02-14,40,mobile,37,139.33,0.1,M,2537,Silver,22655.17,0
4093,2023-01-03,30,mobile,7,192.07,0.1,M,1441,,41998.32,1
59,2023-01-25,39,mobile,17,115.49,0.1,M,433,Bronze,33097.5,0
6598,2023-01-17,37,mobile,37,219.93,0.1,F,2743,Silver,43735.54,1
1676,2023-01-12,18,desktop,40,122.25,0.1,M,2127,,15933.35,0
1137,2023-01-30,45,mobile,49,125.96,0.1,M,627,Silver,30063.5,0
3522,2023-02-13,42,desktop,11,169.72,0.1,M,2229,Bronze,36671.84,1
2355,2023-02-12,33,mobile,45,128.45,0.1,M,2509,Bronze,13672.52,0
5275,2023-01-19,33,desktop,36,178.96,0.1,M,688,Bronze,23093.46,0
2128,2023-01-11,36,desktop,50,159.04,0.1,F,3157,Bronze,16524.08,1
3247,2023-01-27,35,mobile,18,99.35,0.1,M,2449,Bronze,15799.9,0
5145,2023-01-21,28,mobile,49,174.05,0.1,M,1018,Bronze,10000.0,0
3252,2023-02-06,35,mobile,0,137.74,0.1,M,2570,Bronze,18100.54,0
292,2023-01-30,42,mobile,12,109.94,0.1,F,2475,Bronze,19208.64,1
6884,2023-01-03,26,desktop,39,210.61,0.1,M,3550,Gold,21174.64,1
621,2023-01-11,43,mobile,13,50.9,0.1,F,1274,Silver,13662.16,0
4877,2023-02-14,40,mobile,49,184.42,0.1,M,1453,Platinum,10479.46,0
3468,2023-01-17,23,mobile,41,191.61,0.1,M,668,Bronze,10000.0,0
9451,2023-01-10,21,mobile,13,209.38,0.1,M,829,Silver,41894.8,0
1630,2023-02-14,29,desktop,36,125.41,0.1,M,64,Silver,17714.32,0
4275,2023-01-29,29,mobile,25,177.26,0.1,M,1294,Platinum,32632.08,0
4217,2023-02-12,38,mobile,13,152.93,0.1,F,1596,Bronze,10766.39,0
145,2023-01-10,29,mobile,39,169.55,0.1,M,2277,Silver,18899.26,1
8234,2023-01-18,36,desktop,14,208.84,0.1,M,1097,Platinum,31980.96,0
9680,2023-02-06,28,mobile,0,203.47,0.1,F,1031,Bronze,13260.88,0
6565,2023-02-09,47,mobile,12,177.29,0.1,F,2135,Silver,21950.24,0
4115,2023-01-13,41,mobile,36,158.11,0.1,F,2218,Bronze,34838.58,0
586,2023-01-23,18,mobile,13,155.79,0.1,M,2757,Silver,76759.0,0
3912,2023-01-28,47,desktop,36,197.25,0.1,F,1379,Bronze,28570.94,0
3699,2023-02-04,31,desktop,13,181.52,0.1,M,3565,,49170.06,0
3250,2023-01-08,46,mobile,0,107.75,0.1,F,156,,25832.01,0
